genre,title,artist,album,popularity,spotify_url
Metal,Sleeptalk,Dayseeker,Sleeptalk (Deluxe),67,https://open.spotify.com/track/53Ssvy5Rww0BPTtOw375zW
Metal,End of You,"Poppy, Amy Lee, Courtney LaPlante",End of You,74,https://open.spotify.com/track/0PsFsv5xUyX06ZhIEtFkeA
Metal,The Apparition,Sleep Token,Take Me Back To Eden,70,https://open.spotify.com/track/21eMasL93nEafqRwlI851z
Metal,God Is A Weapon,"Falling In Reverse, Marilyn Manson",God Is A Weapon,78,https://open.spotify.com/track/0mROspyBziPHPyxTPFvKaH
Metal,Provider,Sleep Token,Even In Arcadia,72,https://open.spotify.com/track/7JVAVLkkhpKOp8g4jX5Z12
Metal,SHALLOW,Magnolia Park,VAMP,69,https://open.spotify.com/track/7hm7YOaz4CHZYAiYBDbf4m
Metal,Voices In My Head,Falling In Reverse,Popular Monster,71,https://open.spotify.com/track/1jVXXu8W4iny6MRkxKxxPI
Metal,Specter,Bad Omens,Specter,75,https://open.spotify.com/track/5krhWYmWIKJhI96deUujm8
Metal,my mind is a mountain,Deftones,private music,71,https://open.spotify.com/track/0DMU0QiSypeYxL6BYdxjcy
Metal,Alkaline,Sleep Token,This Place Will Become Your Tomb,72,https://open.spotify.com/track/0B4YX3OMtZSmPm9KpiZKl2
Metal,Zombie,Bad Wolves,Disobey,74,https://open.spotify.com/track/5d8Wq39QLT6OQWsY9paz5n
Metal,Dial Tone,Catch Your Breath,Shame On Me,71,https://open.spotify.com/track/07SNyTzawbbC81CQivr2N0
Metal,Another Life,Motionless In White,Disguise,74,https://open.spotify.com/track/0YZEYxd1oiqZRFhnnmTKKi
Metal,Even In Arcadia,Sleep Token,Even In Arcadia,71,https://open.spotify.com/track/4IixOTCzviJgIigKleiVbo
Metal,Look To Windward,Sleep Token,Even In Arcadia,73,https://open.spotify.com/track/4Lojbtk7XNMdSKRHSFbdkm
Metal,Throne,Bring Me The Horizon,That's The Spirit,77,https://open.spotify.com/track/0M3adYbGtyRHACP86dey1H
Metal,Granite,Sleep Token,Take Me Back To Eden,71,https://open.spotify.com/track/4mxiv6HQfhqgIuN5iOONQd
Metal,Static,Sleep Theory,Afterglow,68,https://open.spotify.com/track/5qq3jq7UJeILpqT92UvIGt
Metal,Rain,Sleep Token,Take Me Back To Eden,74,https://open.spotify.com/track/0GXwlEXCO8qeeeOIYpsR3m
Metal,Dangerous,Sleep Token,Even In Arcadia,75,https://open.spotify.com/track/105Fwh9wijwT41rrfgSnrE
Metal,Caramel,Sleep Token,Even In Arcadia,76,https://open.spotify.com/track/1QrbZhFYlViXd60g130vw1
Metal,The Summoning,Sleep Token,Take Me Back To Eden,75,https://open.spotify.com/track/0S38Oso3I9vpDXcTb7kYt9
Metal,Emergence,Sleep Token,Even In Arcadia,74,https://open.spotify.com/track/2OMjHcniFxzijWX7EaBrXE
Metal,Damocles,Sleep Token,Even In Arcadia,74,https://open.spotify.com/track/3enIFKYJKSVyjXVzmup28I
Heavy Metal,Heavy Metal Love,twocolors,Heavy Metal Love,63,https://open.spotify.com/track/07VcTAooOBP8hIluuUS5xr
Heavy Metal,There’s Fear In Letting Go,I Prevail,TRUE POWER,64,https://open.spotify.com/track/2OYtcqflvzQwh3cMPmTHs4
Heavy Metal,Higher,Sleep Token,Sundowning,62,https://open.spotify.com/track/2S4q08im3SvocGZulxj2cP
Heavy Metal,Shotgun Blues,Volbeat,Servant Of The Mind (Deluxe),66,https://open.spotify.com/track/2SMNxADB0ffqaIoOwl2x06
Heavy Metal,A Different World (feat. Corey Taylor),"Korn, Corey Taylor",The Serenity of Suffering,61,https://open.spotify.com/track/3ns1Hn52RB28zGVHiFvz7W
Heavy Metal,Stormtroopers,Sabaton,The War to End All Wars,65,https://open.spotify.com/track/7cUHFTxJhxtZ5tpY34SMRw
Heavy Metal,Welcome To The Circus,Five Finger Death Punch,AfterLife,64,https://open.spotify.com/track/1linrfCmITmQHs4enAxTUY
Heavy Metal,Love Takes Miles,Cameron Winter,Heavy Metal,64,https://open.spotify.com/track/2zf1izCOz2F22PF27uhxRF
Heavy Metal,Still Waiting,"Electric Callboy, FRANK ZUMMO",Still Waiting,66,https://open.spotify.com/track/4omQCDK1Q3ypzkKHZmQaPt
Heavy Metal,Sacred,Parkway Drive,Sacred,63,https://open.spotify.com/track/0PJAnMvgWsrHpMfjvqMFcy
Heavy Metal,The Heart from Your Hate,Trivium,The Sin and the Sentence,64,https://open.spotify.com/track/5yDJpu0xh0d1w13gXaE3lS
Heavy Metal,RAGE,PRESIDENT,RAGE,61,https://open.spotify.com/track/3wtmfJg7Y59193gisXjdmR
Heavy Metal,Parasite Eve,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,65,https://open.spotify.com/track/36xBFaVGjqm7le8CTHytUj
Heavy Metal,Blackhole,Architects,"The Sky, The Earth & All Between",66,https://open.spotify.com/track/04yjYHGB3aoyS3q7D7LiKy
Heavy Metal,liMOusIne (feat. AURORA),"Bring Me The Horizon, AURORA",POST HUMAN: NeX GEn,66,https://open.spotify.com/track/6tVahG14lCjexVQnYWKgwF
Heavy Metal,Stranded,Gojira,Magma,66,https://open.spotify.com/track/60fUDmIWuKhngaeBIVhqIV
Heavy Metal,Nausicaä (Love Will Be Revealed),Cameron Winter,Heavy Metal,61,https://open.spotify.com/track/2tdNTV4xpZgiom27mENc2N
Heavy Metal,Bow Down,I Prevail,TRAUMA,65,https://open.spotify.com/track/5qD3Qv8Wu3r5uRD0DahcZy
Heavy Metal,Resentment,A Day To Remember,You're Welcome,61,https://open.spotify.com/track/2yvIw3QVg06yAZkRiLTYP3
Heavy Metal,Black Hole,"We Came As Romans, Caleb Shomo",Darkbloom,65,https://open.spotify.com/track/1g5Jqwo02PuitYfv19B6Jn
Heavy Metal,Nero Forte,Slipknot,We Are Not Your Kind,71,https://open.spotify.com/track/56fiFTRrSiHHH3gBeaTg2P
Heavy Metal,Violent Nature,I Prevail,Violent Nature,61,https://open.spotify.com/track/0Rp8u7fAuFuERNplZXk3Vy
Heavy Metal,DOPAMINE,Kami Kehoe,DOPAMINE,67,https://open.spotify.com/track/1DF3ev9mMihk0SjpEs2Cqn
Heavy Metal,Damocles,Sleep Token,Damocles,63,https://open.spotify.com/track/1ulH5PIntNj0ro2K69W4Fx
Heavy Metal,Nazareth,Sleep Token,Two,62,https://open.spotify.com/track/2S53xe3CB5RgDELKeU97g0
Heavy Metal,Look To Windward,Sleep Token,Even In Arcadia,73,https://open.spotify.com/track/4Lojbtk7XNMdSKRHSFbdkm
Heavy Metal,Ronald,"Falling In Reverse, Tech N9ne, Alex Terrible",Popular Monster,66,https://open.spotify.com/track/2eKoPnGnuHqIpfph45z44W
Hip Hop,All Eyes on You (feat. Chris Brown & Nicki Minaj),"Meek Mill, Chris Brown, Nicki Minaj",Dreams Worth More Than Money,71,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
Hip Hop,LV Sandals,"EsDeeKid, fakemink, Rico Ace",Rebel,76,https://open.spotify.com/track/5uz5v1hRZLjNGatcPtOWUv
Hip Hop,Sabanas Blancas,La Santa Grifa,Frenia,78,https://open.spotify.com/track/0IBhXEEKXhv0bdpboaw5M3
Hip Hop,Phantom,"EsDeeKid, Rico Ace",Rebel,81,https://open.spotify.com/track/57Z6TJCTMACXxdrcwZ3Zvf
Hip Hop,Lemonade (feat. NAV),"Internet Money, Gunna, Don Toliver, NAV",B4 The Storm,75,https://open.spotify.com/track/1p0rEzrK7YtdRZVtiyV7RN
Hip Hop,Digits,Young Thug,Slime Season 3,73,https://open.spotify.com/track/4cg1yakyRSIOjxKM2I7J1q
Hip Hop,Girls Want Girls (with Lil Baby),"Drake, Lil Baby",Certified Lover Boy,76,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
Hip Hop,Dior,Pop Smoke,Meet The Woo,76,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
Hip Hop,United In Grief,Kendrick Lamar,Mr. Morale & The Big Steppers,74,https://open.spotify.com/track/5Gt9bxniM1SxN61yRzRhXL
Hip Hop,DOLLAZ ON MY HEAD (feat. Young Thug),"Gunna, Young Thug",WUNNA,71,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
Hip Hop,Sprinter,"Dave, Central Cee",Sprinter,81,https://open.spotify.com/track/2FDTHlrBguDzQkp7PVj16Q
Hip Hop,Go Crazy,"Chris Brown, Young Thug",Slime & B,77,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
Hip Hop,Tocame,La Santa Grifa,Fuera de Órbita,77,https://open.spotify.com/track/4dWY6RpM9zmYvwqxrNvwtV
Hip Hop,Nightcrawler (feat. Swae Lee & Chief Keef),"Travis Scott, Swae Lee, Chief Keef",Rodeo,77,https://open.spotify.com/track/3xby7fOyqmeON8jsnom0AT
Hip Hop,Who You Foolin,Gunna,Drip or Drown 2,74,https://open.spotify.com/track/7KVPsVMOK3NL7subwJ0dZj
Hip Hop,FINA,"Bad Bunny, Young Miko",nadie sabe lo que va a pasar mañana,74,https://open.spotify.com/track/3nNmRE0DxHC6ZaKkrpUumS
Hip Hop,I KNOW ?,Travis Scott,UTOPIA,79,https://open.spotify.com/track/6wsqVwoiVH2kde4k4KKAFU
Hip Hop,WASSUP,Young Miko,WASSUP,78,https://open.spotify.com/track/32SJM4tQyJHsB8rgVtZURn
Hip Hop,YOSEMITE,Travis Scott,ASTROWORLD,77,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
Hip Hop,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)","A$AP Ferg, Brent Faiyaz, Salaam Remi",Floor Seats,76,https://open.spotify.com/track/5oady7OSE7dH7LHiqmb3Cr
Hip Hop,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","Honestly, Nevermind",80,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe
Hip Hop,NEW MAGIC WAND,"Tyler, The Creator",IGOR,78,https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf
Hip Hop,a lot,21 Savage,i am > i was,78,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
Hip Hop,redrum,21 Savage,american dream,78,https://open.spotify.com/track/52eIcoLUM25zbQupAZYoFh
Hip Hop,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,83,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
Hip Hop,RAPSTAR,Polo G,Hall of Fame,76,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
Hip Hop,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)","A$AP Rocky, Rod Stewart, Miguel, Mark Ronson",AT.LONG.LAST.A$AP,80,https://open.spotify.com/track/2N3U8uTYhjX2KwGT0pf5x0
Hip Hop,Ransom,Lil Tecca,We Love You Tecca,82,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
Hip Hop,Baby (Lil Baby feat. DaBaby),"Quality Control, Lil Baby, DaBaby",Quality Control: Control The Streets Volume 2,77,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
Hip Hop,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,81,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
Hip Hop,SICKO MODE,Travis Scott,ASTROWORLD,82,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
Hip Hop,on one tonight,Gunna,One of Wun,79,https://open.spotify.com/track/6EUcP55GlbmsmCzfL2vxtZ
Hip Hop,one of wun,Gunna,One of Wun,80,https://open.spotify.com/track/4Na2HfNSr58chvfX69fy36
Hip Hop,Low Life (feat. The Weeknd),"Future, The Weeknd",EVOL,82,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
Hip Hop,Violent Crimes,Kanye West,ye,80,https://open.spotify.com/track/3s7MCdXyWmwjdcWh7GWXas
Hip Hop,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",Drip Harder,79,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
Hip Hop,EARFQUAKE,"Tyler, The Creator",IGOR,78,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
Hip Hop,wgft (feat. Burna Boy),"Gunna, Burna Boy",The Last Wun,79,https://open.spotify.com/track/0WsC4ETIXyiHDMXRaPMvKe
Hip Hop,90210 (feat. Kacy Hill),"Travis Scott, Kacy Hill",Rodeo,81,https://open.spotify.com/track/51EC3I1nQXpec4gDk0mQyP
Hip Hop,Like That,"Future, Metro Boomin, Kendrick Lamar",WE DON'T TRUST YOU,82,https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf
Hip Hop,9,Drake,Views,81,https://open.spotify.com/track/1C7KSXR2GVxknex6I4ANco
Hip Hop,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,84,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
Hip Hop,Texas,BigXthaPlug,AMAR,77,https://open.spotify.com/track/7j7ud2oFTJ8BjmeI8bjkQm
Hip Hop,WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",I NEVER LIKED YOU,82,https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK
Hip Hop,Sugar On My Tongue,"Tyler, The Creator",DON'T TAP THE GLASS,91,https://open.spotify.com/track/6xV7Be6XEvkSnighmh2Tzj
Hip Hop,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",Without Warning,81,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
Hip Hop,squabble up,Kendrick Lamar,GNX,80,https://open.spotify.com/track/0nj9Bq5sHDiTxSHunhgkFb
Hip Hop,Not Like Us,Kendrick Lamar,Not Like Us,87,https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3
Hip Hop,Wish (feat. Trippie Redd) - Trippie Mix,"Diplo, Trippie Redd",LIFE'S A TRIP,82,https://open.spotify.com/track/0c0YHn3DIQLl1opsQDd9kO
Hip Hop,Passionfruit,Drake,More Life,85,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
Rap,The Rapture Pt.III,"&ME, Black Coffee, Keinemusik",The Rapture Pt.III,70,https://open.spotify.com/track/200DiJQhDi69nkGXOrrJgn
Rap,RAPSTAR,Polo G,Hall of Fame,76,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
Rap,Hex,80purppp,Hex,78,https://open.spotify.com/track/29LrGcqtxvdCpVmlBoJ75B
Rap,I'm a Dog,Kevin Gates,I'm a Dog,77,https://open.spotify.com/track/2Dlp3mgmT5GgKw9tXs85NA
Rap,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",The Melodic Blue,78,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN
Rap,Freestyle,Lil Baby,Too Hard,77,https://open.spotify.com/track/5BbdKBZO0TH0GhfxUfyhL9
Rap,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",HEROES & VILLAINS,83,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g
Rap,Let It All Work Out,Lil Wayne,Tha Carter V,79,https://open.spotify.com/track/3BUWNzPWz2mDbptZmGEXpB
Rap,BUTTERFLY EFFECT,Travis Scott,ASTROWORLD,81,https://open.spotify.com/track/2cYqizR4lgvp4Qu6IQ3qGN
Rap,Baby (Lil Baby feat. DaBaby),"Quality Control, Lil Baby, DaBaby",Quality Control: Control The Streets Volume 2,77,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
Rap,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS,82,https://open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J
Rap,Took Her To The O,King Von,Levon James,79,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW
Rap,RATHER LIE (with The Weeknd),"Playboi Carti, The Weeknd",MUSIC,80,https://open.spotify.com/track/68qeaZhtMZ6abrJCYt6nQn
Rap,MVP,BashfortheWorld,Migo In America,76,https://open.spotify.com/track/6VPIV7F40XKePGCWjay6gk
Rap,Which One (feat. Central Cee),"Drake, Central Cee",Which One,84,https://open.spotify.com/track/5FMyXeZ0reYloRTiCkPprT
Rap,Bad Bad Bad (feat. Lil Baby),"Young Thug, Lil Baby",So Much Fun,77,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH
Rap,Ransom,Lil Tecca,We Love You Tecca,82,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
Rap,Sky,Playboi Carti,Whole Lotta Red,79,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ
Rap,on one tonight,Gunna,One of Wun,79,https://open.spotify.com/track/6EUcP55GlbmsmCzfL2vxtZ
Rap,Low Life (feat. The Weeknd),"Future, The Weeknd",EVOL,82,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
Rap,My Shit,A Boogie Wit da Hoodie,Artist,76,https://open.spotify.com/track/5uQOauh47VFt3B2kV9kRXw
Rap,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",WE DON'T TRUST YOU,80,https://open.spotify.com/track/28drn6tQo95MRvO0jQEo5C
Rap,What Did I Miss?,Drake,What Did I Miss?,81,https://open.spotify.com/track/57GsLpRtEtrzcPGPop20rS
Rap,Forever Ever (feat. Young Thug & Reese LAFLARE),"Trippie Redd, Reese LAFLARE, Young Thug",LIFE'S A TRIP,80,https://open.spotify.com/track/4bnq2OQUwACkp2vCEbY52g
Rap,COMË N GO,Yeat,DANGEROUS SUMMER,83,https://open.spotify.com/track/2mNGL7mZILSqZHxGboJaO9
Rap,NEW DROP,Don Toliver,HARDSTONE PSYCHO,81,https://open.spotify.com/track/2c7z5oRcPBbqRaBY2mLWcf
Rap,Blow My High,Dee Mula,Focus More On Me (Deluxe),77,https://open.spotify.com/track/65wJpouyr3pA2Bua9c6WJ7
Rap,Violent Crimes,Kanye West,ye,80,https://open.spotify.com/track/3s7MCdXyWmwjdcWh7GWXas
Rap,Transportin',Kodak Black,Project Baby 2: All Grown Up,77,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
Rap,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,82,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
Rap,90210 (feat. Kacy Hill),"Travis Scott, Kacy Hill",Rodeo,81,https://open.spotify.com/track/51EC3I1nQXpec4gDk0mQyP
Rap,9,Drake,Views,81,https://open.spotify.com/track/1C7KSXR2GVxknex6I4ANco
Rap,No Flockin',Kodak Black,No Flockin',76,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4
Rap,The Largest,BigXthaPlug,TAKE CARE,78,https://open.spotify.com/track/3neOwym9kfYsM1QWaR77C1
Rap,Trap Queen,Fetty Wap,Fetty Wap (Deluxe),77,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
Rap,Still Think About You,A Boogie Wit da Hoodie,Artist,77,https://open.spotify.com/track/2FTeQQ5Rg9tBpgpTF5mnhE
Rap,Star Shopping,Lil Peep,Star Shopping,82,https://open.spotify.com/track/1WbhIxkn5ECsOwUm795iX1
Rap,Texas,BigXthaPlug,AMAR,77,https://open.spotify.com/track/7j7ud2oFTJ8BjmeI8bjkQm
Rap,nuts,"Lil Peep, rainy bear",LIVE FOREVER,85,https://open.spotify.com/track/4k3xDpAdBuM17mNNHhOZkK
Rap,HUMBLE.,Kendrick Lamar,DAMN.,83,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
Rap,WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",I NEVER LIKED YOU,82,https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK
Rap,squabble up,Kendrick Lamar,GNX,80,https://open.spotify.com/track/0nj9Bq5sHDiTxSHunhgkFb
Rap,Dark Thoughts,Lil Tecca,DOPAMINE,78,https://open.spotify.com/track/7lv4SU2ATVjQJp6Jia0x7N
Rap,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",Without Warning,81,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
Rap,Solo,Future,HNDRXX,82,https://open.spotify.com/track/4lH6nENd1y81jp7Yt9lTBX
Rap,Nevada,YoungBoy Never Broke Again,"Sincerely, Kentrell",79,https://open.spotify.com/track/2cEnKRR4dYBB2VA1mjlb1z
Rap,Mmhmm,BigXthaPlug,THE BIGGEST,79,https://open.spotify.com/track/4QTlxavdQGUVitxAvQqqkU
Rap,20 Min,Lil Uzi Vert,Luv Is Rage 2 (Deluxe),83,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
Rap,NOKIA,Drake,$ome $exy $ongs 4 U,85,https://open.spotify.com/track/2u9S9JJ6hTZS3Vf22HOZKg
Rap,luther (with sza),"Kendrick Lamar, SZA",GNX,84,https://open.spotify.com/track/2CGNAOSuO1MEFCbBRgUzjd
Trap,Wish - Audiomack Trap Symphony Version,Trippie Redd,Wish (Audiomack Trap Symphony Version),78,https://open.spotify.com/track/3STIi4I7eGMJJJhGRIfVli
Trap,DUMBO,Travis Scott,JACKBOYS 2,75,https://open.spotify.com/track/1rQEgtQNsj63xIUzEmKbML
Trap,Trap Queen,Fetty Wap,Fetty Wap (Deluxe),77,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
Trap,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby, Gunna, Drake",Drip Harder,73,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
Trap,"La Paso Cabrón (feat. Gigolo y La Exce, Falsetto y Sammy, Mike Duran & Baby Angel)","Trap Capos, Noriel, Gigolo Y La Exce, Sammy & Falsetto, Mike Duran, Baby Angel",Trap Capos: Season 1,74,https://open.spotify.com/track/2rnvFmtBu8L32HcFXgBf9F
Trap,Full of Grace (I Refuse to Tend My Own Grave),$uicideboy$,THY KINGDOM COME,70,https://open.spotify.com/track/5mSRLKGJ0Uc7FW7SlJFKaP
Trap,Drankin N Smokin,"Future, Lil Uzi Vert",Pluto x Baby Pluto,71,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
Trap,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel",Trap Capos II,77,https://open.spotify.com/track/4DS7HoqrKq1dDjeYOKBlu9
Trap,Diablita (feat. Anuel AA & Baby Rasta),"Trap Capos, Noriel, Anuel AA, Baby Rasta",Trap Capos: Season 1,76,https://open.spotify.com/track/62NeZ2Vtrz5HgtQibleMNs
Trap,Wish I Never Met You - Prison Tapes,Tory Lanez,Wish I Never Met You (Prison Tapes),75,https://open.spotify.com/track/7MOjhqpSpGkeRyT4agpg12
Trap,Digits,Young Thug,Slime Season 3,73,https://open.spotify.com/track/4cg1yakyRSIOjxKM2I7J1q
Trap,Come and See Me (feat. Drake),"PARTYNEXTDOOR, Drake",PARTYNEXTDOOR 3 (P3),75,https://open.spotify.com/track/6cEguiQecbXrFlsnMi2ysr
Trap,Pure Water (with Migos),"Mustard, Migos",Perfect Ten,72,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
Trap,Mo Chicken (feat. French Montana),"BossMan Dlow, French Montana",Dlow Curry,69,https://open.spotify.com/track/5pSpNlqyYsSjdVKdrxvgHn
Trap,LIL DEMON,Future,MIXTAPE PLUTO,74,https://open.spotify.com/track/3aCPResPDNae3pXTocGpYe
Trap,"YOGURCITO REMIX (feat. Kris R., ROA)","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)",85,https://open.spotify.com/track/7nrd0eIftH3NQLfgk20Qp9
Trap,Dope Love,Gucci Mane,Trap House 4,66,https://open.spotify.com/track/1dMNwHmJApJJ7G32ij6Thq
Trap,Nightcrawler (feat. Swae Lee & Chief Keef),"Travis Scott, Swae Lee, Chief Keef",Rodeo,77,https://open.spotify.com/track/3xby7fOyqmeON8jsnom0AT
Trap,DÁKITI,"Bad Bunny, JHAYCO",DÁKITI,78,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
Trap,Going Bad (feat. Drake),"Meek Mill, Drake",Championships,74,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
Trap,ZEZE (feat. Travis Scott & Offset),"Kodak Black, Offset, Travis Scott",Dying to Live,77,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
Trap,beamer boy,"Lil Peep, Nedarb",beamer boy,74,https://open.spotify.com/track/1Rt5f1CktdvBOLX2RfBO6K
Trap,QLOO*,"Young Cister, Kreamly",QLOO*,89,https://open.spotify.com/track/2mdrVnxEnPR6iFijakkxQS
Trap,Say It,Tory Lanez,I Told You,78,https://open.spotify.com/track/2Gyc6e2cLxA5hoX1NOvYnU
Trap,PUFFIN ON ZOOTIEZ,Future,I NEVER LIKED YOU,74,https://open.spotify.com/track/1qMMYpVatbRITKCfq1gasi
Trap,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",Scary Hours 2,76,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
Trap,Roll in Peace (feat. XXXTENTACION),"Kodak Black, XXXTENTACION",Project Baby 2: All Grown Up,72,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
Trap,Save That Shit,Lil Peep,"Come Over When You're Sober, Pt. 1",78,https://open.spotify.com/track/3VZlCJimDGY0D7YEC7S351
Trap,Chula Vente,"Luis R Conriquez, Fuerza Regida, Neton Vega",Chula Vente,83,https://open.spotify.com/track/27Y0yW53n0R1Oxle01FKmj
Trap,The Percocet & Stripper Joint,Future,DS2 (Deluxe),75,https://open.spotify.com/track/1yCVsVH2hQ72SxNI8QTDaB
Trap,Freestyle,Lil Baby,Too Hard,77,https://open.spotify.com/track/5BbdKBZO0TH0GhfxUfyhL9
Trap,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",beerbongs & bentleys,81,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
Trap,My Flaws Burn Through My Skin Like Demonic Flames from Hell,$uicideboy$,I No Longer Fear the Razor Guarding My Heel,75,https://open.spotify.com/track/6QFQqqYye5lAcnhCALvxKJ
Trap,Se Preparó,Ozuna,Odisea,81,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
Trap,Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",Evil Genius,75,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
Trap,Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",Diles,85,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Trap,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS,82,https://open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J
Trap,Chula Vente,"Luis R Conriquez, Fuerza Regida, Neton Vega",Meneo,79,https://open.spotify.com/track/2AWY8422GKdGpGw6ejB1Ys
Trap,wgft (feat. Burna Boy),"Gunna, Burna Boy",The Last Wun,79,https://open.spotify.com/track/0WsC4ETIXyiHDMXRaPMvKe
Trap,Let Em' Know,Bryson Tiller,T R A P S O U L,76,https://open.spotify.com/track/5QDGKcQLqOJvoiu8eScEaM
Trap,Bad Bad Bad (feat. Lil Baby),"Young Thug, Lil Baby",So Much Fun,77,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH
Trap,Like That,"Future, Metro Boomin, Kendrick Lamar",WE DON'T TRUST YOU,82,https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf
Trap,Napoleon,$uicideboy$,THY KINGDOM COME,78,https://open.spotify.com/track/328p9YLeNTjWUnL6qCXqmv
